fecha_fact;fact;fact_pos;canal;ID;denominacion_1;valor;servicio;descservicio;tiposervicio;tipopres
18/08/2023;119021;20;VA;90038012;EMP;63900.0;Bienestar;Bienestar personas;VentaInterna;Normal
21/07/2023;113534;20;VA;90108504;EMP;309000.0;Bienestar;Bienestar personas;VentaInterna;Normal
2/11/2023;999999;10;TU;89098006;;300000.0;SedeExterna;Viaje;VentaInterna;Normal
27/09/2023;128857;20;CT;80008918;T.A.;414800.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/12/2023;143870;50;VA;80000515;T.A.;40000.0;SedeExterna;Vivencias;VentaExterna;Especial
22/11/2023;122080;60;VA;90052796;EMP;292110.0;SedeExterna;Vivencias;VentaExterna;Normal
7/09/2023;118597;10;VA;80009002;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/09/2023;126738;20;VA;80011782;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;136730;10;CT;81100164;EMP;260000.0;Escuela;CES Emp;VentaInterna;Normal
18/07/2023;107511;40;VA;90120903;EMP;350243.0;SedeExterna;Vivencias;VentaExterna;Especial
20/12/2023;136977;10;CT;81103883;EMP;1914000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
24/11/2023;136064;10;VA;90066792;EMP;1400000.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/10/2023;132936;10;VA;90104019;T.A.;48800.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;141662;20;VA;81103886;T.A.;18100.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/10/2023;134637;10;VA;90117444;EMP;131200.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/08/2023;119845;10;VA;89092202;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/09/2023;127610;10;VA;90042864;EMP;700000.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;136226;10;VA;90167461;EMP;5301800.0;SedeExterna;Vivencias;VentaInterna;Normal
6/10/2023;129804;20;VA;81102224;T.A.;17700.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/12/2023;145717;30;VA;90100515;EMP;1108936.0;SedeExterna;Vivencias;VentaInterna;Especial
25/07/2023;107941;20;VA;81103019;EMP;219400.0;Escuela;CES Emp;VentaInterna;Normal
11/12/2023;144898;10;VA;90057518;EMP;16200.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/10/2023;134266;20;VA;89093385;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/10/2023;133431;30;VA;81103886;T.A.;9000.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142010;20;VA;81104720;EMP;127800.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/07/2023;999999;10;TU;80019148;;2935134.0;SedeExterna;Viaje;VentaInterna;Normal
10/08/2023;118591;10;VA;80009002;EMP;602100.0;CES;CES Educa;VentaInterna;Especial
4/12/2023;137126;30;VA;81101245;EMP;357542.0;SedeExterna;Vivencias;VentaInterna;Especial
27/10/2023;134223;10;VA;90042959;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/12/2023;144551;20;VA;81102224;T.A.;9000.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/10/2023;133601;10;CT;90068877;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/06/2023;106082;10;VA;90056359;EMP;96800.0;Bienestar;Bienestar personas;VentaInterna;Normal
24/08/2023;115201;10;CT;90163036;EMP;51500.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;134345;110;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
13/12/2023;137044;10;VA;81103886;T.A.;157800.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/10/2023;133953;70;VA;81102986;EMP;18800.0;Bienestar;Bienestar Emp;VentaInterna;Normal
28/11/2023;135235;80;VA;90043241;T.A.;1053600.0;SedeExterna;Vivencias;VentaInterna;Normal
31/10/2023;101427;10;VA;90057518;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/12/2023;8863;10;VA;90100460;EMP;1905300.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/06/2023;94731;10;VA;81103886;T.A.;63000.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/06/2023;106924;20;CT;89092274;EMP;1184350.0;CES;CES Educa;VentaInterna;Especial
28/08/2023;119164;10;VA;90091420;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/12/2023;144893;40;VA;90038012;EMP;75500.0;Bienestar;Bienestar Emp;VentaInterna;Normal
14/09/2023;125654;10;VA;80011782;EMP;188100.0;Bienestar;Bienestar personas;VentaInterna;Normal
22/10/2023;999999;10;TU;89098006;;300000.0;SedeExterna;Viaje;VentaInterna;Normal
6/09/2023;122509;10;CT;90047572;T.A.;193200.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/08/2023;114895;20;VA;90097976;T.A.;80000.0;SedeExterna;Vivencias;VentaExterna;Especial
18/08/2023;118682;10;VA;81103019;EMP;98400.0;Bienestar;Bienestar personas;VentaInterna;Normal
12/12/2023;141842;30;VA;80018032;EMP;652783.0;SedeExterna;Vivencias;VentaInterna;Especial
21/06/2023;100853;10;VA;83006574;EMP;4890000.0;SedeExterna;Viaje;VentaInterna;Especial
11/12/2023;145603;30;VA;90104019;T.A.;17700.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;119292;20;VA;90120903;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
17/11/2023;141333;20;VA;89098048;EMP;154500.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/08/2023;113598;30;VA;90163036;EMP;228000.0;Ahorro;Seguros;VentaInterna;Normal
17/11/2023;128427;10;VA;90076533;EMP;1442000.0;Escuela;CES Emp;VentaInterna;Normal
5/12/2023;144613;10;VA;81104720;EMP;65600.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;119292;40;VA;90120903;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
10/08/2023;118403;10;VA;90051748;T.A.;24400.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/11/2023;142722;60;VA;90043241;EMP;536148.0;SedeExterna;Vivencias;VentaInterna;Especial
16/06/2023;106715;20;CT;80019279;T.A.;31900.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;141455;20;VA;90042959;EMP;412000.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/11/2023;133156;30;CT;89090703;EMP;1617000.0;CES;CES Educa;VentaInterna;Normal
5/12/2023;144652;10;VA;80012969;EMP;393600.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/07/2023;113214;10;VA;89093385;EMP;444570.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;119371;10;VA;90049006;EMP;96800.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/12/2023;150142;10;VA;90035924;EMP;846800.0;Bienestar;Bienestar personas;VentaInterna;Normal
24/11/2023;143279;10;VA;90034319;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/11/2023;141088;10;CT;90038811;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
1/06/2023;101299;10;CT;89098475;EMP;290000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
18/09/2023;127056;20;VA;90038012;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/11/2023;137513;40;VA;81102224;T.A.;473400.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142285;230;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
19/07/2023;112638;30;VA;90124027;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142594;10;VA;90163036;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142285;300;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
16/06/2023;106715;10;CT;80019279;T.A.;496800.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/09/2023;121208;30;CT;80010382;EMP;65439.0;SedeExterna;Vivencias;VentaInterna;Especial
28/11/2023;135235;50;VA;90043241;EMP;790211.0;SedeExterna;Vivencias;VentaInterna;Especial
1/08/2023;114674;10;VA;90036827;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/12/2023;144769;10;VA;80008918;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/08/2023;118611;10;VA;80019279;EMP;629000.0;SedeExterna;Sede Interna Emp;VentaInterna;Especial
28/12/2023;133815;50;VA;90052935;T.A.;5000.0;SedeExterna;Vivencias;VentaExterna;Especial
19/10/2023;134336;90;VA;90038012;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
26/10/2023;128590;20;VA;80011782;T.A.;78900.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/07/2023;112602;30;VA;90120903;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
21/06/2023;101053;20;VA;90036983;EMP;115000.0;SedeExterna;Vivencias;VentaExterna;Especial
30/10/2023;135382;10;VA;80004254;EMP;437500.0;Bienestar;Bienestar personas;VentaInterna;Normal
24/10/2023;135304;20;VA;90092480;EMP;669500.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;136083;10;VA;90094120;EMP;325700.0;CES;CES Educa;VentaInterna;Especial
11/12/2023;145603;40;VA;90104019;T.A.;145600.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/06/2023;106229;30;VA;90120903;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
21/07/2023;113303;10;VA;89098048;EMP;350000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;119155;10;VA;90056359;EMP;242000.0;Bienestar;Bienestar personas;VentaInterna;Normal
26/07/2023;113550;10;VA;80008918;EMP;397200.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/11/2023;8480;30;VA;90005397;EMP;2670000.0;SedeExterna;Vivencias;VentaInterna;Especial
18/09/2023;126379;10;VA;80005670;EMP;350000.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/12/2023;137574;40;CT;90062268;T.A.;91700.0;SedeExterna;Vivencias 2;VentaInterna;Normal
29/08/2023;119597;20;CT;90051748;T.A.;135000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/08/2023;119021;30;VA;90038012;EMP;96800.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/09/2023;126913;20;VA;80008918;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/06/2023;105251;10;CT;81101355;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/10/2023;128429;10;VA;90076533;EMP;360000.0;Escuela;CES Emp;VentaInterna;Normal
20/10/2023;133879;40;CT;90124513;EMP;250000.0;SedeExterna;Vivencias;VentaExterna;Especial
12/12/2023;141842;40;VA;80018032;EMP;299376.0;SedeExterna;Vivencias;VentaInterna;Normal
30/10/2023;129227;10;CT;81101355;EMP;77400.0;CES;CES Educa;VentaInterna;Especial
13/06/2023;92871;10;VA;90091420;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142285;160;VA;90057518;EMP;12900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
4/12/2023;144172;10;VA;89090871;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/06/2023;105202;10;VA;90097976;EMP;1270200.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142285;190;VA;90057518;EMP;49700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
28/12/2023;142753;40;VA;81102986;T.A.;115700.0;SedeExterna;Vivencias;VentaInterna;Normal
7/06/2023;104995;10;CT;90025142;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/10/2023;128017;40;CT;90025142;EMP;35000.0;SedeExterna;Vivencias;VentaExterna;Especial
11/09/2023;122353;40;CT;90118636;EMP;351080.0;SedeExterna;Vivencias;VentaInterna;Normal
19/09/2023;127412;10;VA;90142129;EMP;131200.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/07/2023;112236;80;VA;81102986;EMP;75500.0;Bienestar;Bienestar Emp;VentaInterna;Normal
26/12/2023;148603;10;CT;80017038;EMP;812000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
18/07/2023;112236;40;VA;81102986;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
19/09/2023;127323;60;VA;90120903;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
10/08/2023;114895;60;VA;90097976;T.A.;19632.0;SedeExterna;Vivencias;VentaExterna;Especial
26/10/2023;126607;10;VA;80004254;EMP;359500.0;Actuar por lo vivo;CES Educa;VentaInterna;Normal
12/07/2023;111826;10;CT;81101586;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/08/2023;120199;10;VA;80004254;EMP;350000.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/12/2023;143932;10;CT;90052796;T.A.;10000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
16/08/2023;114844;20;VA;90038809;EMP;721497.0;SedeExterna;Vivencias;VentaInterna;Especial
12/09/2023;112796;10;VA;81100006;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/12/2023;144893;120;VA;90038012;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/10/2023;133953;40;VA;81102986;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/09/2023;126910;30;VA;81100006;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
8/11/2023;120096;70;VA;89030065;EMP;72840.0;SedeExterna;Vivencias;VentaInterna;Especial
16/08/2023;114975;20;CT;80008918;EMP;462190.0;SedeExterna;Vivencias;VentaInterna;Especial
15/06/2023;105975;220;VA;90038012;EMP;75500.0;Bienestar;Bienestar Emp;VentaInterna;Normal
12/10/2023;133730;10;VA;90076533;EMP;635100.0;Bienestar;Bienestar personas;VentaInterna;Normal
3/10/2023;129565;10;VA;89093385;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/09/2023;127053;20;VA;90052627;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/06/2023;107547;10;VA;89098048;EMP;525000.0;Bienestar;Bienestar personas;VentaInterna;Normal
9/10/2023;129496;10;VA;90015364;EMP;272688.0;SedeExterna;Vivencias;VentaInterna;Especial
25/10/2023;135371;40;CT;89090871;EMP;541720.0;SedeExterna;Vivencias;VentaInterna;Especial
14/08/2023;119637;10;VA;80007263;EMP;163100.0;CES;CES Educa;VentaInterna;Especial
15/06/2023;102084;10;VA;80011782;EMP;125400.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/06/2023;101944;10;VA;80012969;EMP;1559900.0;Bienestar;Bienestar personas;VentaInterna;Especial
6/12/2023;136770;10;VA;90016172;T.A.;231000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
4/09/2023;121904;20;VA;89098475;EMP;296100.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
4/07/2023;7904;20;CT;80011677;EMP;2900000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
18/07/2023;112236;60;VA;81102986;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/09/2023;127771;10;VA;90098377;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/11/2023;127574;10;VA;90015364;EMP;14879.0;SedeExterna;Vivencias;VentaInterna;Normal
26/07/2023;113599;10;VA;81101586;EMP;397200.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;135627;50;VA;80002162;EMP;870816.0;SedeExterna;Vivencias;VentaInterna;Especial
11/10/2023;8467;10;VA;90052796;EMP;190530.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/10/2023;132938;10;VA;90098377;T.A.;20500.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/12/2023;136770;40;VA;90016172;T.A.;480000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
3/09/2023;999999;10;TU;89098006;;530000.0;SedeExterna;Viaje;VentaInterna;Normal
4/09/2023;122147;10;VA;90034319;EMP;423400.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/08/2023;114072;30;CT;90016172;T.A.;213798.0;Escuela;Idiomas;VentaInterna;Normal
25/10/2023;129414;80;VA;90153046;T.A.;82273.0;SedeExterna;Vivencias;VentaExterna;Especial
12/09/2023;115275;60;CT;81104720;EMP;100000.0;SedeExterna;Vivencias;VentaExterna;Normal
18/08/2023;118879;10;VA;80008918;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/06/2023;105975;30;VA;90038012;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
4/10/2023;120609;10;VA;90098377;EMP;360000.0;Escuela;CES Emp;VentaInterna;Normal
28/12/2023;133815;70;VA;90052935;EMP;680000.0;SedeExterna;Vivencias;VentaInterna;Especial
29/06/2023;107620;20;CT;90144635;EMP;206000.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/10/2023;107884;10;VA;90026385;EMP;1158000.0;SedeExterna;Vivencias 2;VentaInterna;Normal
18/10/2023;133994;10;VA;80011782;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
1/09/2023;121701;10;VA;80005670;EMP;700000.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/12/2023;148799;10;CT;90120060;EMP;1798000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
19/07/2023;112765;20;VA;90163036;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;121241;50;VA;90066792;EMP;15000.0;SedeExterna;Vivencias;VentaExterna;Especial
27/10/2023;132936;60;VA;90104019;T.A.;200100.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/07/2023;108247;10;CT;90017066;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
14/08/2023;119703;10;VA;80009002;T.A.;68300.0;Bienestar;Bienestar personas;VentaInterna;Normal
31/10/2023;137154;10;CT;81101586;EMP;635100.0;Bienestar;Bienestar personas;VentaInterna;Normal
16/11/2023;136596;10;VA;83006453;EMP;1178600.0;Bienestar;Bienestar personas;VentaInterna;Especial
16/08/2023;118560;30;VA;81103886;T.A.;69900.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/08/2023;120847;20;VA;90042959;EMP;309000.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/12/2023;136770;20;VA;90016172;T.A.;110000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
19/09/2023;127323;70;VA;90120903;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
20/11/2023;142285;200;VA;90057518;EMP;18800.0;Bienestar;Bienestar Emp;VentaInterna;Normal
10/08/2023;118447;30;VA;81102986;T.A.;48800.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/10/2023;136170;30;VA;90153046;T.A.;51000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/12/2023;146287;20;CT;90056466;EMP;1149334.0;SedeExterna;Vivencias;VentaInterna;Especial
25/07/2023;113010;10;CT;90098377;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/06/2023;105975;240;VA;90038012;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
8/08/2023;115242;20;VA;80019148;T.A.;27000.0;Bienestar;Bienestar personas;VentaInterna;Normal
6/12/2023;145602;30;VA;90104019;T.A.;9000.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/11/2023;8641;70;VA;81102986;EMP;18800.0;Bienestar;Bienestar Emp;VentaInterna;Normal
30/11/2023;141837;40;VA;90001875;T.A.;50000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
30/11/2023;136624;20;CT;90139363;EMP;2050000.0;SedeExterna;Vivencias;VentaInterna;Especial
17/11/2023;121241;20;VA;90066792;EMP;874188.0;SedeExterna;Vivencias;VentaInterna;Especial
18/07/2023;107337;10;CT;89098475;T.A.;133200.0;SedeExterna;Sede Interna Emp;VentaInterna;Especial
25/07/2023;107941;10;VA;81103019;EMP;219400.0;Escuela;CES Emp;VentaInterna;Normal
28/11/2023;141610;40;VA;90093130;EMP;1417500.0;SedeExterna;Vivencias;VentaInterna;Normal
22/08/2023;119422;10;VA;90130238;EMP;8300.0;Bienestar;Bienestar Emp;VentaInterna;Normal
31/10/2023;134601;60;VA;90120903;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
17/11/2023;140721;90;VA;90104019;T.A.;364000.0;Bienestar;Bienestar personas;VentaInterna;Normal
1/09/2023;115093;10;VA;90022365;EMP;4176000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
26/12/2023;149319;10;VA;81103019;EMP;13800.0;CES;CES Educa;VentaInterna;Especial
25/10/2023;134345;120;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
17/10/2023;135030;10;VA;81102986;EMP;243600.0;CES;CES Educa;VentaInterna;Especial
20/11/2023;142285;70;VA;90057518;EMP;16200.0;Bienestar;Bienestar Emp;VentaInterna;Normal
16/06/2023;105985;10;VA;90057518;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
29/09/2023;126182;10;CT;80008918;EMP;350000.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/10/2023;126619;10;VA;90017358;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/09/2023;127752;10;VA;90076533;EMP;635100.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/08/2023;120276;10;CT;81101586;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/10/2023;134686;10;VA;90049006;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
10/11/2023;137005;30;CT;90056359;T.A.;709600.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
30/11/2023;142935;10;VA;90163036;EMP;248000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
30/08/2023;121505;20;VA;90052796;EMP;200400.0;CES;CES Educa;VentaInterna;Especial
24/10/2023;134801;30;CT;90146669;EMP;5000.0;SedeExterna;Vivencias;VentaExterna;Especial
18/09/2023;122300;10;CT;81101650;EMP;195100.0;CES;CES Educa;VentaInterna;Normal
27/09/2023;125942;10;CT;90056359;EMP;2392800.0;SedeExterna;Vivencias;VentaInterna;Normal
19/09/2023;127323;80;VA;90120903;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
15/06/2023;106388;10;VA;90163036;EMP;98400.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;147823;10;VA;81101355;EMP;211700.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142009;10;VA;81102986;EMP;145200.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/10/2023;135382;20;VA;80004254;EMP;360500.0;Bienestar;Bienestar personas;VentaInterna;Normal
11/12/2023;144791;50;VA;81102986;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142285;40;VA;90057518;EMP;12900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
11/12/2023;144898;60;VA;90057518;EMP;18800.0;Bienestar;Bienestar Emp;VentaInterna;Normal
25/10/2023;136170;10;VA;90153046;T.A.;496800.0;Bienestar;Bienestar personas;VentaInterna;Normal
8/08/2023;113086;20;VA;83010769;EMP;219400.0;Escuela;CES Emp;VentaInterna;Normal
17/11/2023;140721;80;VA;90104019;T.A.;84000.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/07/2023;112212;20;VA;81101586;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/12/2023;141662;30;VA;81103886;T.A.;66700.0;Bienestar;Bienestar personas;VentaInterna;Normal
30/11/2023;141837;50;VA;90001875;T.A.;280000.0;Actuar por lo vivo;Cultura;VentaInterna;Normal
27/12/2023;143870;40;VA;80000515;T.A.;140000.0;SedeExterna;Vivencias;VentaExterna;Especial
20/12/2023;149496;30;VA;90059043;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
13/08/2023;119562;10;VA;90056582;EMP;2117000.0;Bienestar;Bienestar personas;VentaInterna;Normal
24/08/2023;115198;20;CT;90163036;EMP;206000.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/09/2023;126923;10;VA;90036073;EMP;127800.0;Bienestar;Bienestar personas;VentaInterna;Normal
9/10/2023;108226;10;CT;90036073;EMP;891000.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/06/2023;107547;20;VA;89098048;EMP;412000.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/07/2023;8059;30;CT;90128795;T.A.;7500.0;SedeExterna;Vivencias;VentaExterna;Especial
20/11/2023;999999;10;TU;90047572;;3604010.0;SedeExterna;Viaje;VentaInterna;Normal
20/09/2023;120141;30;CT;90146051;T.A.;20000.0;SedeExterna;Vivencias;VentaExterna;Especial
20/11/2023;142285;100;VA;90057518;EMP;49700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
26/10/2023;126114;30;VA;90124009;EMP;881000.0;Bienestar;Bienestar Emp;VentaInterna;Normal
24/07/2023;113331;10;CT;89098498;EMP;4312000.0;SedeExterna;Sede Interna Emp;VentaInterna;Normal
27/10/2023;134223;20;VA;90042959;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/10/2023;134758;20;VA;90163036;EMP;131200.0;Bienestar;Bienestar personas;VentaInterna;Normal
5/06/2023;94731;20;VA;81103886;T.A.;333500.0;Bienestar;Bienestar personas;VentaInterna;Normal
28/12/2023;141520;20;VA;90036983;EMP;110000.0;SedeExterna;Vivencias;VentaExterna;Especial
20/12/2023;141750;30;VA;90090278;T.A.;180600.0;SedeExterna;Vivencias 2;VentaInterna;Normal
1/12/2023;136197;50;CT;89092818;EMP;3092130.0;SedeExterna;Vivencias;VentaInterna;Especial
20/12/2023;137283;30;VA;90059043;EMP;88500.0;Bienestar;Bienestar personas;VentaInterna;Normal
18/09/2023;127056;30;VA;90038012;EMP;127800.0;Bienestar;Bienestar personas;VentaInterna;Normal
27/12/2023;148799;20;CT;90120060;T.A.;807400.0;SedeExterna;Vivencias;VentaInterna;Normal
27/11/2023;142498;10;VA;90128795;EMP;96800.0;Bienestar;Bienestar personas;VentaInterna;Normal
15/09/2023;107111;10;CT;81101586;EMP;1491200.0;Bienestar;Bienestar personas;VentaInterna;Especial
5/12/2023;144893;50;VA;90038012;EMP;9900.0;Bienestar;Bienestar Emp;VentaInterna;Normal
17/07/2023;112012;10;VA;81103019;EMP;48400.0;Bienestar;Bienestar personas;VentaInterna;Normal
19/09/2023;126704;20;VA;81102986;EMP;145200.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/07/2023;101939;10;CT;90098748;EMP;1762000.0;Bienestar;Bienestar Emp;VentaInterna;Normal
10/11/2023;127574;40;VA;90015364;EMP;843701.0;SedeExterna;Vivencias;VentaInterna;Normal
19/07/2023;112683;20;VA;90049006;EMP;96800.0;Bienestar;Bienestar personas;VentaInterna;Normal
25/08/2023;118506;10;VA;80011782;EMP;125400.0;Bienestar;Bienestar personas;VentaInterna;Normal
17/09/2023;999999;10;TU;89098006;;600000.0;SedeExterna;Viaje;VentaInterna;Normal
20/12/2023;148974;10;VA;90038012;EMP;75500.0;Bienestar;Bienestar Emp;VentaInterna;Normal
11/12/2023;144898;80;VA;90057518;EMP;11600.0;Bienestar;Bienestar Emp;VentaInterna;Normal
18/10/2023;134394;10;VA;90056582;EMP;32800.0;Bienestar;Bienestar personas;VentaInterna;Normal
20/11/2023;142469;10;VA;90120903;EMP;8700.0;Bienestar;Bienestar Emp;VentaInterna;Normal
